title,url,viewer_url,kogl_type1,parent_docid,mngno,docid,item_title,source_id
"경기도 경성부 중부 종로2정목외16정-002[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0131",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508322&docid=0050402856&mngno=BJCA000143&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050402856,True,0014177161,BJCA000143,0050402856,낙원동 0131,
"경기도 경성부 중부 종로2정목외16정-002[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0132",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508322&docid=0050402857&mngno=BJCA000143&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050402857,True,0014177161,BJCA000143,0050402857,낙원동 0132,
"경기도 경성부 중부 종로2정목외16정-002[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0133",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508322&docid=0050576795&mngno=BJCA000143&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0050576795,True,0014177161,BJCA000143,0050576795,낙원동 0133,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0148",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0014177162&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0014177162,True,0014177162,BJCA000144,0014177162,낙원동 0148,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0149",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889423&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889423,True,0014177162,BJCA000144,0049889423,낙원동 0149,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0150",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420253&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420253,True,0014177162,BJCA000144,0049420253,낙원동 0150,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0151",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420254&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420254,True,0014177162,BJCA000144,0049420254,낙원동 0151,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0152",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889425&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889425,True,0014177162,BJCA000144,0049889425,낙원동 0152,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0153",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420255&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420255,True,0014177162,BJCA000144,0049420255,낙원동 0153,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0154",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420256&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420256,True,0014177162,BJCA000144,0049420256,낙원동 0154,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0155",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889421&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889421,True,0014177162,BJCA000144,0049889421,낙원동 0155,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0156",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889427&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889427,True,0014177162,BJCA000144,0049889427,낙원동 0156,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0157",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420228&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420228,True,0014177162,BJCA000144,0049420228,낙원동 0157,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0158",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420230&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420230,True,0014177162,BJCA000144,0049420230,낙원동 0158,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0159",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889429&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889429,True,0014177162,BJCA000144,0049889429,낙원동 0159,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0160",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420232&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420232,True,0014177162,BJCA000144,0049420232,낙원동 0160,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0161",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420233&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420233,True,0014177162,BJCA000144,0049420233,낙원동 0161,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0162",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889431&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889431,True,0014177162,BJCA000144,0049889431,낙원동 0162,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0163",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889433&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889433,True,0014177162,BJCA000144,0049889433,낙원동 0163,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0164",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420234&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420234,True,0014177162,BJCA000144,0049420234,낙원동 0164,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0165",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420236&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420236,True,0014177162,BJCA000144,0049420236,낙원동 0165,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0166",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889435&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889435,True,0014177162,BJCA000144,0049889435,낙원동 0166,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0167",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420237&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420237,True,0014177162,BJCA000144,0049420237,낙원동 0167,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0168",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420238&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420238,True,0014177162,BJCA000144,0049420238,낙원동 0168,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0169",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889437&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889437,True,0014177162,BJCA000144,0049889437,낙원동 0169,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0170",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420239&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420239,True,0014177162,BJCA000144,0049420239,낙원동 0170,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0171",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420240&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420240,True,0014177162,BJCA000144,0049420240,낙원동 0171,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0172",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889439&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889439,True,0014177162,BJCA000144,0049889439,낙원동 0172,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0179",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420241&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420241,True,0014177162,BJCA000144,0049420241,낙원동 0179,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0180",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420242&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420242,True,0014177162,BJCA000144,0049420242,낙원동 0180,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0181",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889441&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889441,True,0014177162,BJCA000144,0049889441,낙원동 0181,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0182",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420243&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420243,True,0014177162,BJCA000144,0049420243,낙원동 0182,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0183",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420244&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420244,True,0014177162,BJCA000144,0049420244,낙원동 0183,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0184",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420245&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420245,True,0014177162,BJCA000144,0049420245,낙원동 0184,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0185",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049889443&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049889443,True,0014177162,BJCA000144,0049889443,낙원동 0185,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0186",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420246&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420246,True,0014177162,BJCA000144,0049420246,낙원동 0186,
"경기도 경성부 중부 종로2정목외16정-003[관철동,인사동,관훈동,낙원동,경운동,운니동] - 낙원동 0187",https://theme.archives.go.kr/next/acreage/viewCadastreDetail.do?typesub=Y&type=12&packid=0000508316&docid=0049420247&mngno=BJCA000144&want=0&formType=oldName&rtURL=,https://theme.archives.go.kr/viewer/common/archWebViewer.do?singleData=Y&archiveEventId=0049420247,True,0014177162,BJCA000144,0049420247,낙원동 0187,
